product_id,category,product_name,sku,price
PROD0389,Electronics,Sony Ultra Monitor Orange,ELE5449,345.07
PROD0390,Books,Penguin Deluxe Biography,BOO4801,318.25
PROD0391,Toys,Fisher-Price Classic Toy Car White,TOY9398,252.11
PROD0392,Toys,Hasbro Classic Puzzle Green,TOY5553,464.3
PROD0393,Electronics,Apple Classic Smartwatch Orange,ELE5019,204.04
PROD0394,Electronics,Apple Max Smartphone White,ELE1889,326.94
PROD0395,Toys,Mattel Classic Action Figure Blue,TOY3403,193.61
PROD0396,Clothing,Nike Pro Sweater Orange,CLO2234,311.05
PROD0397,Toys,Mattel Premium Puzzle Yellow,TOY8633,390.65
PROD0398,Home & Kitchen,Philips Premium Lamp Silver,HOM9827,477.53
PROD0399,Clothing,Nike Classic Sweater Gold,CLO2829,20.09
PROD0400,Home & Kitchen,KitchenAid Eco Toaster Gold,HOM7787,100.81
PROD0401,Electronics,Dell Advanced Smartphone Purple,ELE8724,139.14
PROD0402,Clothing,H&M Pro Dress Black,CLO9224,288.6
PROD0403,Home & Kitchen,Philips Premium Coffee Maker Orange,HOM1091,466.54
PROD0404,Home & Kitchen,Bosch Pro Lamp Red,HOM7330,47.74
PROD0405,Clothing,Nike Ultra Dress Yellow,CLO7175,6.92
PROD0406,Books,Penguin Pro Encyclopedia,BOO5441,175.91
PROD0407,Toys,Fisher-Price Eco Building Blocks Gold,TOY4633,119.05
PROD0408,Sports,Wilson Classic Bat Orange,SPO2866,332.71
PROD0409,Home & Kitchen,Panasonic Deluxe Vacuum White,HOM6631,318.9
PROD0410,Toys,Playmobil Max Puzzle Red,TOY9645,461.63
PROD0411,Sports,Spalding Premium Gloves Silver,SPO1848,473.86
PROD0412,Toys,Fisher-Price Advanced Puzzle Yellow,TOY2686,179.09
PROD0413,Electronics,HP Classic Monitor Green,ELE7219,69.11
PROD0414,Sports,Spalding Premium Football Green,SPO5138,70.67
PROD0415,Toys,Fisher-Price Pro Board Game White,TOY3325,315.51
PROD0416,Home & Kitchen,KitchenAid Classic Cookware Black,HOM9372,29.33
PROD0417,Sports,Wilson Ultra Yoga Mat Purple,SPO2526,104.61
PROD0418,Electronics,Apple Advanced Tablet Green,ELE6383,77.15
PROD0419,Clothing,H&M Classic Skirt Gold,CLO1024,28.08
PROD0420,Home & Kitchen,KitchenAid Eco Vacuum Orange,HOM4272,324.47
PROD0421,Electronics,LG Eco Headphones Green,ELE8352,234.33
PROD0422,Electronics,HP Advanced Tablet Black,ELE1759,423.42
PROD0423,Sports,Decathlon Advanced Gloves Blue,SPO2874,281.63
PROD0424,Toys,Playmobil Deluxe Action Figure Yellow,TOY8798,309.76
PROD0425,Clothing,Adidas Pro Shorts Purple,CLO1891,368.83
PROD0426,Home & Kitchen,Tefal Premium Lamp Green,HOM3557,130.77
PROD0427,Home & Kitchen,KitchenAid Eco Microwave Black,HOM7754,99.73
PROD0428,Toys,Mattel Pro Board Game Orange,TOY5888,234.22
PROD0429,Clothing,H&M Eco Sweater White,CLO1696,65.44
PROD0430,Sports,Wilson Classic Basketball Silver,SPO8311,306.98
PROD0431,Home & Kitchen,KitchenAid Max Knife Set Black,HOM1785,48.74
PROD0432,Clothing,Zara Max Skirt Black,CLO4335,170.67
PROD0433,Sports,Spalding Eco Yoga Mat Red,SPO1509,450.98
PROD0434,Sports,UnderArmour Pro Helmet Purple,SPO9407,406.64
PROD0435,Home & Kitchen,KitchenAid Eco Coffee Maker Blue,HOM9837,168.94
PROD0436,Toys,Mattel Max Plushie Yellow,TOY1515,497.95
PROD0437,Books,RandomHouse Eco Biography,BOO9480,442.87
PROD0438,Home & Kitchen,Tefal Pro Cookware Yellow,HOM2074,402.41
PROD0439,Electronics,Dell Pro Laptop Silver,ELE8442,16.42
PROD0440,Electronics,Dell Pro Camera Gold,ELE3610,465.23
PROD0441,Sports,Decathlon Ultra Football Gold,SPO7588,457.2
PROD0442,Books,RandomHouse Pro Storybook,BOO3461,474.12
PROD0443,Home & Kitchen,Bosch Max Cookware Green,HOM9662,202.72
PROD0444,Electronics,Lenovo Premium Smartwatch Black,ELE3713,403.98
PROD0445,Electronics,Dell Premium Smartphone Gold,ELE7793,26.74
PROD0446,Home & Kitchen,KitchenAid Max Lamp Blue,HOM3848,278.45
PROD0447,Clothing,Levis Deluxe Jacket Orange,CLO5849,90.88
PROD0448,Sports,Decathlon Advanced Running Shoes Purple,SPO5901,467.97
PROD0449,Home & Kitchen,Bosch Max Blender Black,HOM9627,95.05
PROD0450,Clothing,Zara Eco Skirt Blue,CLO6345,11.33
PROD0451,Sports,Reebok Classic Tennis Racket Blue,SPO1494,392.67
PROD0452,Books,Penguin Deluxe Dictionary,BOO1315,424.36
PROD0453,Toys,Hasbro Deluxe Building Blocks Gold,TOY8498,443.77
PROD0454,Sports,Decathlon Advanced Running Shoes Gold,SPO3413,135.43
PROD0455,Books,RandomHouse Pro Novel,BOO9459,477.54
PROD0456,Toys,Hasbro Advanced Action Figure Black,TOY9317,202.57
PROD0457,Electronics,Apple Pro Tablet Green,ELE6552,489.97
PROD0458,Electronics,Sony Max Speaker Black,ELE4012,483.19
PROD0459,Electronics,Samsung Advanced Camera Red,ELE8650,25.62
PROD0460,Sports,Decathlon Premium Football Silver,SPO5515,291.89
PROD0461,Clothing,Zara Max T-Shirt Orange,CLO2455,132.3
PROD0462,Toys,Fisher-Price Eco Lego Set Orange,TOY2233,46.3
PROD0463,Electronics,HP Max Smartwatch Purple,ELE7864,253.82
PROD0464,Home & Kitchen,Tefal Deluxe Blender White,HOM9844,365.7
PROD0465,Toys,Playmobil Premium Lego Set Red,TOY1035,255.0
PROD0466,Toys,Mattel Advanced Puzzle Yellow,TOY7930,220.65
PROD0467,Clothing,Nike Advanced T-Shirt Orange,CLO2840,481.65
PROD0468,Books,Scholastic Premium Handbook,BOO7305,133.49
PROD0469,Clothing,Nike Pro Jeans Purple,CLO2805,22.46
PROD0470,Electronics,Apple Advanced Speaker Orange,ELE3809,450.79
PROD0471,Home & Kitchen,Panasonic Advanced Lamp Orange,HOM8737,167.97
PROD0472,Home & Kitchen,Bosch Pro Microwave Green,HOM7654,421.29
PROD0473,Electronics,Sony Classic Tablet Blue,ELE7421,218.55
PROD0474,Home & Kitchen,Tefal Deluxe Toaster Silver,HOM3169,71.6
PROD0475,Clothing,Adidas Deluxe Dress Yellow,CLO1254,259.84
PROD0476,Sports,Decathlon Ultra Yoga Mat White,SPO1542,248.61
PROD0477,Clothing,H&M Pro Jeans Orange,CLO9689,256.79
PROD0478,Sports,Decathlon Deluxe Bat Orange,SPO3186,257.67
PROD0479,Electronics,Lenovo Premium Tablet Orange,ELE1274,365.36
PROD0480,Home & Kitchen,Bosch Premium Knife Set Black,HOM4933,193.55
PROD0481,Toys,Playmobil Max Plushie Silver,TOY2966,215.66
PROD0482,Books,HarperCollins Eco Encyclopedia,BOO8475,491.36
PROD0483,Toys,Mattel Pro Doll Red,TOY1930,488.44
PROD0484,Sports,UnderArmour Deluxe Yoga Mat Orange,SPO3870,313.6
PROD0485,Clothing,Zara Ultra T-Shirt Yellow,CLO7902,122.64
PROD0486,Clothing,Puma Eco T-Shirt White,CLO4188,106.97
PROD0487,Clothing,Levis Premium Dress Blue,CLO5334,331.21
PROD0488,Clothing,Puma Premium Shorts Red,CLO5597,30.97
PROD0489,Books,Penguin Classic Handbook,BOO5412,325.34
PROD0490,Electronics,Dell Pro Headphones White,ELE4577,443.1
PROD0491,Clothing,Puma Classic Skirt Silver,CLO6342,73.34
PROD0492,Sports,Wilson Advanced Bat Black,SPO7250,297.83
PROD0493,Home & Kitchen,Tefal Classic Lamp Purple,HOM4012,442.94
PROD0494,Books,Penguin Premium Handbook,BOO5146,496.18
PROD0495,Sports,Decathlon Pro Yoga Mat Orange,SPO6472,400.69
PROD0496,Sports,Reebok Classic Basketball Black,SPO9551,434.73
PROD0497,Clothing,Puma Pro Shorts Purple,CLO8938,280.23
PROD0498,Home & Kitchen,Panasonic Advanced Cookware Black,HOM1096,9.52
PROD0499,Clothing,H&M Deluxe Dress Yellow,CLO2330,143.32
PROD0500,Sports,Wilson Premium Running Shoes Blue,SPO3926,416.2
PROD0501,Electronics,Dell Eco Monitor Silver,ELE1179,142.16
PROD0502,Books,Oxford Eco Encyclopedia,BOO5837,377.85
PROD0503,Electronics,Apple Deluxe Monitor Red,ELE3336,451.76
PROD0504,Books,HarperCollins Deluxe Dictionary,BOO5886,44.42
PROD0505,Clothing,H&M Pro Skirt Gold,CLO3659,290.82
PROD0506,Clothing,Adidas Eco Shorts Silver,CLO7126,12.63
PROD0507,Books,Scholastic Premium Handbook,BOO4521,256.93
PROD0508,Home & Kitchen,KitchenAid Deluxe Vacuum White,HOM7681,107.62
PROD0509,Home & Kitchen,Philips Max Cookware Gold,HOM1304,65.02
PROD0510,Clothing,Nike Pro Dress Red,CLO2474,361.91
PROD0511,Clothing,Levis Deluxe Shorts Silver,CLO3559,131.89
PROD0512,Electronics,Samsung Deluxe Speaker Red,ELE4650,497.42
PROD0513,Sports,Decathlon Premium Yoga Mat Yellow,SPO8512,295.5
PROD0514,Clothing,Adidas Eco Dress Green,CLO6967,495.21
PROD0515,Books,Scholastic Classic Dictionary,BOO5073,164.71
PROD0516,Home & Kitchen,Philips Premium Vacuum Black,HOM1146,126.72
PROD0517,Home & Kitchen,Bosch Deluxe Blender Orange,HOM3992,88.4
PROD0518,Electronics,LG Deluxe Camera Gold,ELE5362,360.54
PROD0519,Home & Kitchen,Bosch Classic Toaster Black,HOM8394,148.47
PROD0520,Home & Kitchen,Bosch Eco Vacuum Blue,HOM7636,41.34
PROD0521,Sports,Reebok Classic Bat Red,SPO1963,357.09
PROD0522,Toys,Mattel Pro Plushie Red,TOY5094,65.41
PROD0523,Books,Penguin Ultra Guide,BOO7172,232.5
PROD0524,Sports,Wilson Ultra Running Shoes Black,SPO8354,283.86
PROD0525,Toys,Playmobil Max Toy Car Green,TOY1012,28.65
PROD0526,Home & Kitchen,Bosch Eco Microwave Silver,HOM3160,184.04
PROD0527,Electronics,LG Advanced Laptop Silver,ELE5811,157.27
PROD0528,Electronics,Samsung Max Speaker Silver,ELE4969,68.43
PROD0529,Home & Kitchen,Tefal Eco Coffee Maker Black,HOM7151,123.49
PROD0530,Clothing,H&M Premium Shorts Purple,CLO6214,182.41
PROD0531,Toys,Mattel Classic Toy Car Silver,TOY3178,51.02
PROD0532,Home & Kitchen,Tefal Pro Microwave Silver,HOM6051,369.03
PROD0533,Electronics,Samsung Classic Smartwatch Silver,ELE1688,239.74
PROD0534,Electronics,Lenovo Advanced Speaker Yellow,ELE6766,321.6
PROD0535,Toys,Playmobil Advanced Doll Purple,TOY6814,410.94
PROD0536,Books,Penguin Classic Manual,BOO4642,169.03
PROD0537,Home & Kitchen,Bosch Max Cookware Orange,HOM7961,114.43
PROD0538,Sports,UnderArmour Eco Yoga Mat Gold,SPO5191,330.47
PROD0539,Home & Kitchen,KitchenAid Max Cookware Blue,HOM9212,199.95
PROD0540,Books,Oxford Eco Biography,BOO2296,8.87
PROD0541,Toys,Fisher-Price Classic Lego Set Black,TOY9729,280.51
PROD0542,Toys,Lego Max Doll Orange,TOY8202,432.94
PROD0543,Electronics,LG Max Monitor Gold,ELE7016,380.77
PROD0544,Books,Penguin Max Novel,BOO5561,204.99
PROD0545,Toys,Hasbro Ultra Doll Orange,TOY1266,315.26
PROD0546,Clothing,Nike Ultra Shorts Silver,CLO4982,375.37
PROD0547,Home & Kitchen,Philips Deluxe Coffee Maker Black,HOM7555,209.87
PROD0548,Electronics,LG Pro Headphones Black,ELE5456,400.84
PROD0549,Sports,UnderArmour Premium Running Shoes Orange,SPO9356,193.1
PROD0550,Books,Scholastic Max Storybook,BOO9958,332.11
PROD0551,Electronics,Apple Classic Speaker Orange,ELE3406,298.54
PROD0552,Toys,Hasbro Ultra Toy Car Blue,TOY2947,87.57
PROD0553,Toys,Playmobil Pro Building Blocks Black,TOY6771,388.28
PROD0554,Sports,Reebok Pro Gloves Gold,SPO8401,469.93
PROD0555,Sports,Wilson Pro Gloves Blue,SPO9165,269.72
PROD0556,Sports,Reebok Pro Yoga Mat Purple,SPO5075,96.86
PROD0557,Sports,Decathlon Ultra Gloves Purple,SPO9483,443.52
PROD0558,Sports,UnderArmour Ultra Running Shoes Gold,SPO7052,265.14
PROD0559,Clothing,Adidas Advanced Skirt Black,CLO5529,86.55
PROD0560,Home & Kitchen,KitchenAid Ultra Knife Set Purple,HOM7554,270.58
PROD0561,Books,HarperCollins Premium Novel,BOO7735,5.8
PROD0562,Electronics,Apple Pro Laptop Red,ELE3494,383.15
PROD0563,Sports,Spalding Max Running Shoes Black,SPO4237,265.84
PROD0564,Home & Kitchen,Philips Advanced Cookware Silver,HOM3083,81.36
PROD0565,Toys,Playmobil Ultra Action Figure Silver,TOY4781,189.89
PROD0566,Home & Kitchen,Panasonic Ultra Lamp Purple,HOM8010,25.66
PROD0567,Sports,Reebok Eco Tennis Racket Purple,SPO1629,449.65
PROD0568,Electronics,LG Pro Smartwatch White,ELE7244,259.55
PROD0569,Sports,Decathlon Premium Running Shoes Gold,SPO7606,216.41
PROD0570,Home & Kitchen,Panasonic Classic Blender Red,HOM8595,365.11
PROD0571,Toys,Playmobil Max Toy Car Blue,TOY9666,342.35
PROD0572,Home & Kitchen,Panasonic Max Microwave Black,HOM7680,416.74
PROD0573,Sports,Decathlon Premium Bat Gold,SPO5648,245.05
PROD0574,Books,Penguin Deluxe Storybook,BOO2207,207.7
PROD0575,Home & Kitchen,Tefal Deluxe Toaster Orange,HOM3119,250.13
PROD0576,Books,Penguin Classic Guide,BOO7108,14.14
PROD0577,Sports,UnderArmour Max Bat Orange,SPO6085,474.8
PROD0578,Home & Kitchen,Bosch Ultra Knife Set Green,HOM8939,142.88
PROD0579,Toys,Hasbro Advanced Puzzle Orange,TOY3853,401.85
PROD0580,Clothing,Levis Premium Dress Red,CLO3210,113.31
PROD0581,Clothing,Levis Max Jacket Orange,CLO1827,486.92
PROD0582,Books,Penguin Premium Guide,BOO5203,368.36
PROD0583,Sports,Reebok Max Basketball Black,SPO4047,289.39
PROD0584,Books,Scholastic Deluxe Encyclopedia,BOO9592,416.32
PROD0585,Sports,Reebok Advanced Helmet Green,SPO7339,240.1
PROD0586,Sports,Reebok Pro Basketball Orange,SPO4023,77.55
PROD0587,Clothing,Adidas Advanced Skirt Yellow,CLO3716,119.37
PROD0588,Toys,Mattel Premium Lego Set Silver,TOY7729,319.91
PROD0589,Toys,Mattel Pro Toy Car Blue,TOY3110,45.17
PROD0590,Home & Kitchen,KitchenAid Advanced Lamp Purple,HOM1181,241.4
PROD0591,Books,RandomHouse Eco Dictionary,BOO7288,449.13
PROD0592,Toys,Mattel Eco Toy Car Red,TOY7831,343.42
PROD0593,Electronics,HP Premium Laptop Red,ELE7523,356.01
PROD0594,Home & Kitchen,KitchenAid Max Cookware Silver,HOM2190,301.85
PROD0595,Home & Kitchen,Bosch Max Coffee Maker Purple,HOM8433,83.53
PROD0596,Clothing,Levis Ultra Skirt Green,CLO7687,253.96
PROD0597,Books,HarperCollins Ultra Guide,BOO3898,313.21
PROD0598,Toys,Hasbro Max Building Blocks Yellow,TOY4098,140.9
PROD0599,Toys,Playmobil Pro Doll Gold,TOY6648,355.73
PROD0600,Sports,Reebok Ultra Helmet Yellow,SPO7176,482.86
PROD0601,Home & Kitchen,Bosch Premium Microwave Green,HOM3528,48.06
PROD0602,Books,Scholastic Ultra Dictionary,BOO9981,344.49
PROD0603,Books,HarperCollins Eco Handbook,BOO5062,354.35
PROD0604,Books,HarperCollins Classic Guide,BOO4528,149.11
PROD0605,Sports,Wilson Deluxe Football Purple,SPO6252,265.65
PROD0606,Clothing,Nike Deluxe Skirt Yellow,CLO8822,343.53
PROD0607,Toys,Mattel Premium Board Game White,TOY7550,491.47
PROD0608,Books,Penguin Pro Manual,BOO9433,82.46
PROD0609,Sports,Wilson Eco Basketball Blue,SPO8602,224.66
PROD0610,Clothing,Nike Advanced Hoodie Orange,CLO9117,381.5
PROD0611,Sports,Spalding Deluxe Tennis Racket Green,SPO8388,420.32
PROD0612,Electronics,Sony Max Laptop Silver,ELE4068,327.7
PROD0613,Home & Kitchen,Bosch Ultra Knife Set Green,HOM7097,396.0
PROD0614,Toys,Mattel Deluxe Board Game Red,TOY8107,311.32
PROD0615,Sports,UnderArmour Ultra Gloves Red,SPO1202,215.08
PROD0616,Sports,Reebok Premium Tennis Racket Silver,SPO5933,170.65
PROD0617,Toys,Lego Max Lego Set Orange,TOY2989,137.77
PROD0618,Home & Kitchen,Tefal Advanced Lamp Blue,HOM5047,206.1
PROD0619,Electronics,Apple Ultra Camera Orange,ELE5174,394.63
PROD0620,Clothing,Levis Deluxe Skirt Green,CLO9604,40.61
PROD0621,Sports,Wilson Pro Basketball Blue,SPO3828,182.3
PROD0622,Home & Kitchen,Panasonic Premium Lamp Red,HOM1800,322.46
PROD0623,Clothing,Zara Advanced T-Shirt Red,CLO9573,158.79
PROD0624,Clothing,Levis Ultra Dress Black,CLO5120,60.24
PROD0625,Clothing,Levis Classic Hoodie Orange,CLO5047,204.63
PROD0626,Electronics,Samsung Max Smartwatch Purple,ELE2567,267.05
PROD0627,Electronics,Dell Deluxe Camera Red,ELE6363,216.25
PROD0628,Clothing,Zara Max Jeans Orange,CLO4279,468.01
PROD0629,Books,Scholastic Classic Handbook,BOO9648,8.93
PROD0630,Toys,Hasbro Ultra Puzzle Blue,TOY4106,405.43
PROD0631,Electronics,Sony Classic Laptop Silver,ELE2386,285.03
PROD0632,Books,Oxford Eco Novel,BOO3535,107.24
PROD0633,Books,Scholastic Pro Biography,BOO3065,369.52
PROD0634,Sports,Spalding Premium Running Shoes Blue,SPO7593,410.0
PROD0635,Toys,Hasbro Max Doll Silver,TOY1161,35.21
PROD0636,Clothing,Levis Eco Jacket Red,CLO1480,59.58
PROD0637,Sports,Spalding Pro Yoga Mat Silver,SPO1072,393.22
PROD0638,Sports,UnderArmour Deluxe Helmet Silver,SPO2089,419.38
PROD0639,Books,Scholastic Max Guide,BOO5744,47.5
PROD0640,Books,Penguin Classic Guide,BOO5874,369.52
PROD0641,Books,Oxford Pro Biography,BOO1813,289.93
PROD0642,Clothing,Nike Eco Skirt Gold,CLO8641,327.84
PROD0643,Clothing,Adidas Eco Jeans Red,CLO7535,81.84
PROD0644,Sports,Spalding Max Football Silver,SPO3405,461.37
PROD0645,Sports,Decathlon Pro Yoga Mat Black,SPO2103,76.57
PROD0646,Electronics,Samsung Advanced Smartphone Green,ELE5996,264.54
PROD0647,Electronics,Lenovo Deluxe Smartwatch Orange,ELE4716,380.87
PROD0648,Books,HarperCollins Deluxe Manual,BOO1553,396.98
PROD0649,Clothing,Nike Max Sweater Blue,CLO5657,111.41
PROD0650,Clothing,Adidas Ultra Shorts Purple,CLO2158,387.29
PROD0651,Sports,Reebok Deluxe Tennis Racket Yellow,SPO4567,302.1
PROD0652,Toys,Mattel Pro Action Figure Yellow,TOY5923,242.4
PROD0653,Books,Penguin Deluxe Encyclopedia,BOO2936,208.05
PROD0654,Electronics,Apple Ultra Headphones Yellow,ELE1273,29.17
PROD0655,Toys,Playmobil Advanced Plushie White,TOY4344,316.07
PROD0656,Clothing,H&M Pro Jacket Blue,CLO9463,384.31
PROD0657,Electronics,Lenovo Ultra Headphones Red,ELE9121,220.77
PROD0658,Books,RandomHouse Deluxe Guide,BOO6265,348.61
PROD0659,Clothing,Nike Advanced Jeans Orange,CLO3495,477.68
PROD0660,Books,Oxford Ultra Dictionary,BOO9905,403.21
PROD0661,Sports,Spalding Eco Tennis Racket Green,SPO8701,437.75
PROD0662,Toys,Playmobil Max Building Blocks White,TOY3169,485.56
PROD0663,Toys,Mattel Pro Action Figure Silver,TOY1543,140.92
PROD0664,Toys,Playmobil Deluxe Board Game Yellow,TOY9849,397.85
PROD0665,Home & Kitchen,Tefal Pro Coffee Maker White,HOM8123,102.28
PROD0666,Books,Penguin Deluxe Handbook,BOO6361,153.51
PROD0667,Toys,Playmobil Eco Plushie White,TOY7287,7.48
PROD0668,Sports,Reebok Pro Yoga Mat Blue,SPO5868,420.06
PROD0669,Toys,Mattel Max Plushie Black,TOY3617,170.15
PROD0670,Books,HarperCollins Pro Guide,BOO3218,113.49
PROD0671,Toys,Hasbro Premium Lego Set Purple,TOY5863,375.14
PROD0672,Books,Oxford Classic Dictionary,BOO1186,190.49
PROD0673,Clothing,Nike Deluxe T-Shirt Gold,CLO6398,441.17
PROD0674,Sports,Spalding Advanced Football Silver,SPO3479,202.57
PROD0675,Books,Scholastic Deluxe Manual,BOO1911,493.45
PROD0676,Books,HarperCollins Max Handbook,BOO9496,245.56
PROD0677,Home & Kitchen,Tefal Eco Knife Set White,HOM3992,464.63
PROD0678,Clothing,Nike Classic Sweater Blue,CLO4826,166.52
PROD0679,Sports,Spalding Ultra Yoga Mat Purple,SPO6518,139.92
PROD0680,Home & Kitchen,KitchenAid Deluxe Lamp Orange,HOM4803,440.97
PROD0681,Toys,Fisher-Price Pro Building Blocks Black,TOY1507,175.8
PROD0682,Books,HarperCollins Max Novel,BOO8937,294.96
PROD0683,Sports,UnderArmour Classic Tennis Racket Silver,SPO7989,446.79
PROD0684,Clothing,Levis Eco Shorts Green,CLO8014,25.25
PROD0685,Home & Kitchen,KitchenAid Classic Vacuum Red,HOM2676,445.81
PROD0686,Books,Scholastic Pro Encyclopedia,BOO5276,244.86
PROD0687,Electronics,Apple Deluxe Smartwatch Silver,ELE7564,137.33
PROD0688,Sports,UnderArmour Advanced Gloves White,SPO3049,375.13
PROD0689,Home & Kitchen,Bosch Advanced Vacuum Orange,HOM9932,495.33
PROD0690,Clothing,H&M Eco Jeans Purple,CLO1556,318.33
PROD0691,Home & Kitchen,Panasonic Max Coffee Maker Orange,HOM7062,73.2
PROD0692,Home & Kitchen,Tefal Max Toaster Red,HOM7591,72.34
PROD0693,Home & Kitchen,Tefal Eco Coffee Maker Yellow,HOM9748,316.42
PROD0694,Toys,Fisher-Price Eco Action Figure Orange,TOY3157,375.95
PROD0695,Electronics,Samsung Ultra Smartphone Red,ELE1070,200.57
PROD0696,Clothing,Zara Pro Hoodie Gold,CLO2395,349.9
PROD0697,Clothing,Zara Max Jeans Silver,CLO8763,397.69
PROD0698,Clothing,Zara Eco Jeans Gold,CLO6971,313.91
PROD0699,Books,Penguin Ultra Storybook,BOO5030,36.17
PROD0700,Sports,Spalding Classic Helmet White,SPO1045,301.65
PROD0701,Clothing,Levis Deluxe T-Shirt Silver,CLO8349,80.81
PROD0702,Sports,Reebok Advanced Bat Orange,SPO7692,267.7
PROD0703,Clothing,Levis Pro Skirt Silver,CLO7701,490.83
PROD0704,Electronics,Lenovo Advanced Tablet Black,ELE2646,207.34
PROD0705,Books,Oxford Max Guide,BOO9621,370.75
PROD0706,Books,Penguin Ultra Handbook,BOO8055,463.12
PROD0707,Home & Kitchen,Panasonic Pro Toaster Purple,HOM6459,81.01
PROD0708,Toys,Hasbro Eco Doll Orange,TOY8869,253.15
PROD0709,Books,Oxford Pro Handbook,BOO3505,370.24
PROD0710,Books,Penguin Deluxe Biography,BOO5757,89.5
PROD0711,Electronics,Sony Max Smartphone Yellow,ELE1110,47.32
PROD0712,Clothing,Puma Advanced Jeans Gold,CLO6072,441.21
PROD0713,Books,HarperCollins Advanced Handbook,BOO5061,181.92
PROD0714,Books,HarperCollins Deluxe Dictionary,BOO6035,163.89
PROD0715,Toys,Playmobil Eco Lego Set Yellow,TOY9040,443.6
PROD0716,Sports,Reebok Premium Running Shoes Green,SPO5220,393.41
PROD0717,Electronics,Samsung Deluxe Monitor Yellow,ELE2974,420.02
PROD0718,Toys,Fisher-Price Max Doll Silver,TOY3676,112.67
PROD0719,Books,Scholastic Premium Dictionary,BOO6209,126.72
PROD0720,Books,Scholastic Classic Manual,BOO4695,14.71
PROD0721,Electronics,Apple Max Laptop Blue,ELE2188,251.08
PROD0722,Home & Kitchen,Tefal Advanced Toaster Blue,HOM4181,173.39
PROD0723,Home & Kitchen,Philips Advanced Toaster Blue,HOM8899,163.41
PROD0724,Books,HarperCollins Max Novel,BOO6173,73.69
PROD0725,Books,HarperCollins Pro Encyclopedia,BOO7630,457.52
PROD0726,Toys,Fisher-Price Advanced Plushie Yellow,TOY2588,196.21
PROD0727,Sports,UnderArmour Max Football Green,SPO1208,211.31
PROD0728,Sports,Spalding Deluxe Football White,SPO1849,112.68
PROD0729,Toys,Playmobil Classic Building Blocks Orange,TOY9129,305.63
PROD0730,Toys,Hasbro Classic Plushie Orange,TOY9031,201.84
PROD0731,Clothing,Levis Max Skirt Green,CLO9124,322.47
PROD0732,Books,Scholastic Advanced Encyclopedia,BOO4218,137.16
PROD0733,Clothing,Adidas Premium Sweater Silver,CLO3778,375.45
PROD0734,Home & Kitchen,Bosch Premium Blender Black,HOM2200,6.25
